id,tweet_text,labeled_brand_or_product,detected_emotion,sentiment,brand,tweet_char_count
8122,"After further review, it's probably my downloading of the #SXSW torrents making things slow {link}",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,98
8125,I'll bet there's a lot of nerds at #SXSW using the #iPhone Light Saber app in barroom brawls instead of their fists.,UNKNOWN,I can't tell,Neutral,Apple,116
8128,@mention they're flowing like water at the pop up Apple store in downtown Austin near #sxsw. Know anyone still there?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,117
8131,The only thing I got from this smarmcake #sxsw writeup was that #Google has #ontologists. {link} #ontologyshoutoutwut,UNKNOWN,No emotion toward brand or product,Neutral,Google,117
8132,"Well something is happening at my bus stop, prob something with #sxsw or #apple, dunno {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,93
8134,I really think that most of the iPad 2 stock went down to #SXSW.,UNKNOWN,I can't tell,Neutral,Apple,64
8136,Where is this ipad pop up store? #sxsw #caniexpenseanipad,UNKNOWN,No emotion toward brand or product,Neutral,Apple,57
8139,@mention thought you may be interested in this #sxsw session &quot;Your Mom Has an iPad: Designing for Boomers&quot;,UNKNOWN,No emotion toward brand or product,Neutral,Apple,116
8141,Just met three girls from the Apple iTunes Connect team @mention the iPhone developer meetup. Got 2 talk about how I would change iTC. #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,140
8142,i've run through 270% of my iphone battery in 8 hours. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,60
8143,Google maths of the day: wave + buzz = circles! #google #circles #fail #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,76
8144,"Ringo Deathstarr be flooding ear canals at Red 7 right about now, Mind of Adi showcase  Location: {link}  #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,111
8145,"#Apple enthusiasts lining up for #iPad2 outside pop-up Apple store in Austin for #SXSW. 6th/Congress, opens 5pm {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,118
8147,"One more time, with feeling: Android Developer Meetup Saturday at #sxsw! 12:30pm Sat, Hilton 615AB. All welcome! RT, if you might.",UNKNOWN,No emotion toward brand or product,Neutral,Google,130
8148,"#sxsw
Austin Apple store security guard enjoying the new ipad2",UNKNOWN,No emotion toward brand or product,Neutral,Apple,62
8151,Google Latina and see what you find? Porn...this is the first impression that people get about us? #latism #sxsw #sxswLatAm #LatinasInTech,UNKNOWN,No emotion toward brand or product,Neutral,Google,138
8152,Google Latina and see what you find? Porn...this is the first impression that people get about us? #latism #sxsw #sxswLatAm #LatinasInTech�۝,UNKNOWN,No emotion toward brand or product,Neutral,Google,140
8156,Experimenting is crucial to the Google brand says Marissa Mayer  #marissagoogle #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,85
8157,"Live tweeting of &quot;Google and Bing Speak on Rankings begins in 10 min. Doubt they'll say anything useful, it may be interesting :) #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Google,140
8159,Apple setting up a temporary store at #SXSW to sell the #iPad2. Crazy? Brilliant? Convenient? {link}  #apple #news #SXSWi,UNKNOWN,I can't tell,Neutral,Apple,121
8161,"Group Texting War Heats Up: Fast Society Launches New Android App, Updates iPhone App {link} #sxsw #mobilenews",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,110
8162,"Group-texting war heats up: Fast Society launches new Android App, updates iPhone App #sxsw {link}",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,98
8164,ATTN @mention  RT @mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,122
8166,Askd @mention (he's at #sxsw) No answr! RT @mention Google Latina &amp; u find porn. this is 1st impression people get about us? #latism,UNKNOWN,No emotion toward brand or product,Neutral,Google,136
8168,(via @mention #SXSW 2011: The #Google and #Bing smackdown in all its bloody banality {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,91
8169,Help @mention advance in the TechStars @mention {link} | #getoutthevote #sxsw #ipad #iphone #startup,UNKNOWN,No emotion toward brand or product,Neutral,Apple,100
8171,"This @mention article about #SXSW is so good I'm linking to it on an iPhone on a train, which is the opposite of easy: {link}",UNKNOWN,I can't tell,Neutral,Apple,125
8172,hmm. @mention broke 'Google Circles' story this morning. @mention pointing us to the article now {link} #scinfluence #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,122
8176,Like @mention I've now seen most of Austin in Google Streetview checking out apartments for #sxsw. Austin is not easy on the click.,UNKNOWN,I can't tell,Neutral,Google,131
8179,(y) ���@mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,122
8180,"On perception of Google Street View as ���Big Brother�۝ - trying to be transparent about data we have, give users control - @mention #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Google,138
8181,Line @mention pop up? About 30 deep. Line @mention crossroads? Closer to 300. Big demand 4 Liz phair w/ freecreditscore band? Sorry ipad2 #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,143
8182,Mom (@mention quick - apply for a job @mention they need help identifying this bird through search!  #SXSW  {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,114
8183,Cc : @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW (cont) {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,116
8185,Live @mention the sxsw mobile accessibility session in room 8A: surprise guest Charles Chen is there answering questions about Android access.#sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,147
8186,"#SXSW protip: if your iPhone keeps saying it has no internet connection but you have a good signal, turn off 3G. Edge works perfectly.",UNKNOWN,No emotion toward brand or product,Neutral,Apple,134
8187,"&quot;multiple approaches to monetization&quot; re: iPhone game dev &quot;but ads would cheapen our product&quot; ok, good luck with that #sxsw",UNKNOWN,I can't tell,Neutral,Apple,143
8188,"Music: Artist: duckett Song name: Another girl Instrumental Source: Creative Commons, via ...  #ipad #sxsw #gadgets {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,122
8189,Google Latitude Check-ins Follow Foursquare Rewards at SXSW {link} #free #GoogleLa #GoogleMarch #SXSW,Other Google product or service,No emotion toward brand or product,Neutral,Google,101
8192,Robot battles hosted by Google and LEGO are about to start. #sxsw {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,72
8195,congrats to @mention for getting to the next level in his fave iPad game PengAirborne #dowtimebetweensessions #iamagameshater #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,131
8196,Congrats to @mention for winning the Ipad 2 raffled at the #SmileyParty. Check your inbox for details! #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,108
8198,"REDCROSS to 90999 RT @mention If you can afford to attend #sxsw or buy an iPad today, consider a few $$$ for Japan earthquake relief.",UNKNOWN,No emotion toward brand or product,Neutral,Apple,133
8199,En route to austin for #sxsw - I'll bet a new iphone 5 that's 90% of the flight,UNKNOWN,No emotion toward brand or product,Neutral,Apple,79
8200,"en route to austin, tx for #sxsw accompanied by fedoras + instruments + weird haircuts + apple products",UNKNOWN,No emotion toward brand or product,Neutral,Apple,103
8202,this has to be the first Apple product launch that *hasn't* plagued my twitter stream #sxsw,Apple,No emotion toward brand or product,Neutral,Apple,91
8204,The line to buy an iPad 2 stretches 2 blocks. Not getting one today. :) #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,77
8207,Last day to get the #LP Austin iPhone app for free {link} #travel #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,71
8210,The Memento iOS app is on sale for 99� for #SXSW ��� Wait Just One Momento��_ Let Social Media Create Your Diary {link} #iPhone,UNKNOWN,No emotion toward brand or product,Neutral,Apple,127
8211,Contests to Juan on winning our last @mention commuter case for #iPhone 4 ! 2 $50 gift cards left! #cbatsxsw #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,114
8214,@mention to launch 'Circles' later today at #SXSW?? gotta love #SXSW - one platform for everything from Independent film to Innovative Tech,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,139
8215,@mention to Launch &quot;Groupon or Living Social-type&quot; Rewards at #SXSW - {link} (via @mention,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,100
8216,@mention to Launch &quot;Groupon or Living Social-type&quot; Rewards at #SXSW {link} | @mention,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,95
8217,"@mention to Launch Social Network Called Circles, Possibly Today {link} #sxsw via: @mention - This should be interesting ^ JL",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,125
8218,starting to make my google cal for #sxsw. really excited to see @mention  @mention @mention @mentions,UNKNOWN,No emotion toward brand or product,Neutral,Google,101
8220,Guy next to me is carefully studying the &quot;best parties at #SXSW 11&quot; spreadsheet he made on on his iPad. But it's an iPad 1. N00B!,UNKNOWN,No emotion toward brand or product,Neutral,Apple,139
8221,@mention to open temporary store at SXSW {link} They should use @mention too #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,82
8225,The line to the #apple #ipad2 popup store on 6th &amp; Congress warps around to 5th st. #SXSW  {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,101
8226,Just got to the google party at speakeasy. Free drinks and food coming out! #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,81
8227,"Congrats to VA client Discovr, kicking a** and taking names: {link}  Hottest music app at #SXSW? {link}",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,103
8229,"Ser�� cierto? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today rww.to/f6BCEt #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Google,118
8230,iPhone autocorrects &quot;sxsw&quot; to &quot;scar&quot; -- foreshadowing? #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,80
8231,"Released today by @mention Spin Play: Spin Magazine's iPad app, download it now! (1st issue free) {link} #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Apple,110
8233,I'm here too!  RT @mention #bettercloud #SXSW presenter &amp; Austin native John Wiley happens to be chief engineer behind Google search,UNKNOWN,No emotion toward brand or product,Neutral,Google,136
8234,For iPod too? RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW (cont) {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,116
8236,My CNET story on Apple's schooling the social marketing execs at #SXSW with its pop-up #iPad2  launch {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,108
8237,There is totally a make-shift Apple store downtown. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,57
8240,At &quot;Touching Stories: Designing Magazines for the iPad #touchingstories #tbwasxsw #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,92
8242,"Google Hotpot activity map for this week in Austin, TX before #SxSW #SUxSW {link}",UNKNOWN,No emotion toward brand or product,Neutral,Google,81
8243,"Google Hotpot at #sxsw - instant rating &amp; review via Places, social sharing, etc. Yelp killer?",UNKNOWN,No emotion toward brand or product,Neutral,Google,98
8244,Google hotpot brings Netflix-style functionality to Places. Result is Yelp with no personality. #bettersearch #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Google,115
8245,Google Hotpot demo at #SXSW Seems a whole lot like #yelp to me- innovate or not be left outa game? They show heat maps2 {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,126
8246,Google hotpot has anyone used it? #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,39
8250,After 5 straight days on my iPad at #sxsw it's such a welcome change to flip through a fashion mag #printisnotdead #digitalblasphemy,UNKNOWN,No emotion toward brand or product,Neutral,Apple,132
8251,"Look for transit info for US and Canada at GTFS, city-go-round, Transit Developer Google group #sxsw #transitapps",UNKNOWN,No emotion toward brand or product,Neutral,Google,113
8254,Crowd control at the Apple pop up #sxsw  {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,47
8255,don't distrub my circles - RT @mention We're not launching any products at #SXSW - dancing today {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,103
8257,Got lost trying to fond the apple store in Austin so @mention instead!! #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,77
8259,Apple rents retail space downtown Austin for #SXSW {link} Must avoid 3-block radius tomorrow (via @mention,Apple,No emotion toward brand or product,Neutral,Apple,106
8260,iPad 2 Gets Temporary Apple Store for SXSW {link} #Apple #AppleStore #iPad2 #SXSW #Verizon,UNKNOWN,No emotion toward brand or product,Neutral,Apple,90
8261,First shots w/iPad 2 from #sxsw {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,38
8262,Are you attending the #SXSW and want to explore #Austin ? Check out @mention for Austin {link} (via @mention,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,108
8265,Design Patterns For User Engagement at SXSW. I'm interested to hear what google has to say on the subject... #SXSW #makinggamesbetter,UNKNOWN,No emotion toward brand or product,Neutral,Google,133
8266,iPhone battery about to die. Nooooooooooooooo. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,52
8268,iPhone battery maintenance is a fine art at #sxsw,UNKNOWN,I can't tell,Neutral,Apple,49
8269,Louis Vuitton has an iPhone app. Called Amble #digitalluxury #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,66
8270,Google actually does have an official death policy. One of only a few. via @mention #digitaldeath #sxsw,UNKNOWN,I can't tell,Neutral,Google,103
8271,Are you stuck inthat long a$$ line at the Apple store? Come check us out! We are in the next block across from Driskill! #Apple #SXSW  #WAM,UNKNOWN,No emotion toward brand or product,Neutral,Apple,139
8273,Are you stupid at #sxsw ? Find it out with your #Mac and our game {link} or via your #iPad 1&amp;2 {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,105
8274,Are you Stupid? Find it out at the #sxsw on your Mac {link} for a special price! #games #Mac,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,92
8275,Any #startups need an #android developer for #SXSW?,UNKNOWN,No emotion toward brand or product,Neutral,Google,51
8277,"Internet tv is coming. Google tv, dvrs, xbox. This train isn't stopping. Barry Diller #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Google,91
8278,"OK #Sxsw tweeps on my flight, no one freak out... I'm going to be reading a book. A real one. No iPad, no kindle - just paper. ;) #analog",UNKNOWN,No emotion toward brand or product,Neutral,Apple,137
8279,@mention tweeted: RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need ...,UNKNOWN,No emotion toward brand or product,Neutral,Apple,137
8280,I'm live-tweeting #SXSW now at @mention RT @mention Users drive 12B+ miles a year with Google Maps Navigation ^JR,UNKNOWN,No emotion toward brand or product,Neutral,Google,113
8281,"If I'm retweeting it, chances are it's being added to my spreadsheet #sxsw {link}",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,81
8283,I need a Twitter app recommendation for my new iPad 2. Thoughts? #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,70
8284,Nice of #Twitter to lwr boom on #API devs undr covr of #japan #tsunami #earthquake #sxsw #wisconsin #libya {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,113
8285,"Wow, The Twitter. Can look it up on The Google :). RT @mention In honor of @mention How is everyone on The Twitter doing? #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Google,127
8286,Google's two main #seo factors: Topicality and site authority from via @mention at #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,88
8287,"Block party capitalism ballroom f #sxsw
Just went to google thing last session but only because first choice was full",UNKNOWN,No emotion toward brand or product,Neutral,Google,117
8288,New Mike Tyson game coming to the iPhone - {link} #iPhone #SXSW #VideoGames #Tyson #art #cartoon,UNKNOWN,No emotion toward brand or product,Neutral,Apple,96
8289,"Hi! If you accidentally took my iPad from the #techi set #pepsicostage, 
would you please return it to me? #sxsw {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,119
8290,@mention U in this line? RT @mention 10:30 AM line at Apple pop-up store in Austin. It opens at 5 PM. #sxsw {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,114
8291,How do you know when you are at a Google party? You find the only Samsung galaxy tab at #sxsw... {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,103
8292,To all you nice people going to #SXSW have fun. check in with  #TWIT #TWIG @mention  @mention @mention . Any #android #podcasters?,UNKNOWN,No emotion toward brand or product,Neutral,Google,130
8293,How do you use maps? Mayer: 40% Of Google Maps Usage Is Mobile (There r 150 Million Mobile Users) {link} via @mention #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,123
8294,"Hey if you're at #sxsw, try out the early iPhone/android beta of Hitchery and let us know what you think! {link}",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,112
8296,"Highly doubt @mention will announce new social effort at #sxsw today...does not seem their style, but I greatly look forward to seeing it.",UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,138
8297,"On the couch with iPad propped on my gut full of breakfast tacos. A dangerous position for inertia. What's happening tonight, #SXSW friends?",iPad,No emotion toward brand or product,Neutral,Apple,140
8299,"The kid ducked, exposing a 4chan4eva tattoo on the small of his back. The iPad flew right over him. #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Apple,105
8300,"?? from audience asks @mention what her favorite non-Google product is &amp; why - she says, I really love my Swiss Omega watch #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Google,133
8301,"Never thought I'd be sitting on the floor of the Austin Convention Center, but that's the best place to plug in my iPhone charger. #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Apple,136
8302,Apple brought in 5 employees from each store in Texas to staff the popup store. #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,85
8303,Apple brought touch UI to the masses and I'm listening to 2 Microsoft guys talk about it. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,95
8304,"Npr fan built first iPhone app, not affiliated with npr he was firefighter and coder #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Apple,90
8305,So grateful my Twitterstream is mostly full of empathy and concern for events other than iPad 2 and #sxsw.,UNKNOWN,No emotion toward brand or product,Neutral,Apple,106
8308,wish i could go @mention Head over to {link} by 1pm CST today to win VIP access to my acoustic solo set at #SXSW tonight,UNKNOWN,No emotion toward brand or product,Neutral,Apple,120
8310,"@mention ummm - are u a dinosaur?   #SXSW question are u a dinosaur, shark, ninja or pirate.   #google party like it's 1986.",UNKNOWN,No emotion toward brand or product,Neutral,Google,124
8311,"CNN to launch &quot;TV everywhere&quot; service for mobile, Google TV and computers: {link} #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Google,97
8312,"CNN to launch &quot;TV everywhere&quot; service for mobile, Google TV and computers: {link} #SXSW via @mention",UNKNOWN,No emotion toward brand or product,Neutral,Google,110
8314,Google launching  a new social network today? #sxsw {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,58
8315,Google launching new social network called Cicles at #sxsw today {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,71
8316,Google Launching Secret New Social Network Called &quot;Circles&quot; {link} #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,82
8317,Google Launching Secret New Social Network Called &quot;Circles&quot; #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Google,75
8318,Google launching social network &quot;google circles&quot; @mention  #sxsw ?????,UNKNOWN,No emotion toward brand or product,Neutral,Google,80
8326,GOOGLE &quot;challenge is 2 stay true 2 what originally built this big &amp; successful brand experimentation &amp; moving fast�۝ #SXSW {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,142
8327,Google &quot;china is not the middle east&quot; @mention #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Google,62
8328,"I'm at &quot;Designing iPad interfaces: new navigation schema&quot; at ACC, heading to a &quot;future of touch&quot; panel after. 1 track mind. #SXSW #sxswlib11",UNKNOWN,No emotion toward brand or product,Neutral,Apple,160
8329,"Google &quot;product gatekeeper&quot; Marissa Mayer on the location-based &quot;fast, fun and future&quot; {link} (HT @mention #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Google,132
8330,nu bij &quot;Touching Stories: Designing Digital Magazines for the iPad&quot; #sxsw #sxswnl,UNKNOWN,No emotion toward brand or product,Neutral,Apple,91
8333,I messed up and didn't bring iPhone charger. Anyone got one I could borrow for 10 mins? #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,93
8334,prepping up for #sxsw aka &quot;Nerds Gone Wild&quot; - here's a list of all the parties thanks @mention {link},UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,111
8335,Apple Popup Store at #SXSW {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,33
8336,Apple popup store in Austin? {link} #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,41
8337,Apple popup store is still under constuction! That's not keeping a 50+ line of people standing in line for it. #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,116
8338,Apple popup store line still circles the block. #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,53
8339,"Apple popup store! #SXSW  @mention Apple Store, SXSW {link} #photo",Apple,No emotion toward brand or product,Neutral,Apple,66
8340,ipad pop up was the longest line for #sxswi &amp; Kanye's Vevo show @mention #sxsw should be the same {link} {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,115
8342,Best pickup-line at #SXSW: Do you have an iPhone charger?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,57
8345,"SXSW: GroupMe says it�۪s going global. First, it adds new social features. {link} #Android #iPhone #SMS #SteveMartocci #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,BOTH,124
8346,Stumbled upon #sxswAPIs when the google/bing session was full. Terrific so far! #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,85
8347,We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circles,UNKNOWN,No emotion toward brand or product,Neutral,Google,99
8348,We interrupt your regularly-scheduled #sxsw geek programming with Big news!  {link} by @mention  #google #circles,UNKNOWN,No emotion toward brand or product,Neutral,Google,113
8349,"Record your #sxsw experience with your iPhone.
{link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,53
8350,In case our rabbits forgot theirs at home! Apple Opening Pop-Up Store In Austin For #SXSW {link},UNKNOWN,I can't tell,Neutral,Apple,96
8354,I'm not sure that I care about the first guy to get an iPad 2 at #sxsw unless he is about to post it to me...,UNKNOWN,No emotion toward brand or product,Neutral,Apple,109
8356,"Within hours of buying an iPad, Glenda Watson Hyatt (with cerebral palsy) was able to communicate with strangers in public. #sxsw #poursite",UNKNOWN,No emotion toward brand or product,Neutral,Apple,139
8357,"Packed house for #SXSW session - &quot;Q&amp;A w/ Google &amp; Bing on Website Ranking&quot; (w/ @mention (@mention Hilton, Salon J) {link}",UNKNOWN,No emotion toward brand or product,Neutral,Google,139
8360,RT never use mine on the go RT @mention &quot;You're probably using your iPad on the go.&quot; #disagree #SXSW #uxdes,UNKNOWN,I can't tell,Neutral,Apple,117
8363,"A full house. Apparently more people care about their Google rankings than synthetic life. Tsk, tsk people. #qagb #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Google,119
8365,"#Android users: what your favorite #mobile app? Something new + snazzy out of #SXSW? Let me know, thanks!",UNKNOWN,No emotion toward brand or product,Neutral,Google,105
8366,@mention uses the google chrome developer tool on itself. Points out javascript console has extensive API  #killerhack #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,BOTH,124
8367,Next discussion  #cellbots unofficial google platform that controls the brain of our cellphones #gsdm #sxsw connect to the #cloud,UNKNOWN,No emotion toward brand or product,Neutral,Google,129
8369,"my wife just tried to call my ATT iphone, only 2 have ATT say my number was not working. is #sxsw taking down all ATT networks nationwide?",iPhone,No emotion toward brand or product,Neutral,Apple,138
8370,"Leaving Austin and I sort of want to cry. I will always remember this week. My Adele/Fiona Apple mix is my only solace.

#StartupBus #SXSW",UNKNOWN,No emotion toward brand or product,Neutral,Apple,138
8371,"Helpful Austin relay user imparted useful recon info on the #SXSW Apple Store location. Thanks, Phil! {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,108
8372,"Cruisin Austin, checked out the venue for tomorrow night, and saw the looong Apple iPad line #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Apple,98
8376,Heard about Apple's pop-up store in downtown Austin? Pics are already on Gowalla: {link} #sxsw #iPad2,UNKNOWN,No emotion toward brand or product,Neutral,Apple,101
8377,Hanging out at the convention center with @mention and @mention Find us and win a free iPad 2!!!!! #Beiber #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,112
8378,Hanging out in the Hilton lobby in downtown Austin. Stop by and say hi and check out the Android controller for #Sonos. #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Google,125
8379,Best to put iPad controls at top of screen - on bottom they may sink into a belly! #tapworthy #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,99
8380,Plucked out of the very end of the taxi line by a stranger from @mention for lift to airport in rental car #payitforward #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,126
8381,Missing out on #SXSW? Catch a piece of the action with our street cam: {link}  #sxswi and stream to your #ipad 2,UNKNOWN,No emotion toward brand or product,Neutral,Apple,112
8382,Geeking out on YouTube APIs #SXSW @mention Google Teaching Theatre {link},UNKNOWN,No emotion toward brand or product,Neutral,Google,73
8384,Hanging out with @mention at the @mention #google Industry Party...good crowd!  #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,85
8385,Hanging out with @mention connecting @mention IN1102 to the iPad 2. #sxsw {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,80
8389,C5: Precautions {link} [codes valid: 4:00-7:59:59p 03/11/11] #infektd #sxsw #cvdc,UNKNOWN,No emotion toward brand or product,Neutral,UNKNOWN,81
8393,Re: iPad UX.  &quot;The message is the medium.&quot;  #globalmoxie #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,72
8395,"Haha, a guy is asking #marissagoogle Google interview questions! #sxsw",UNKNOWN,No emotion toward brand or product,Neutral,Google,70
8396,"Hey, #usguys at #sxsw, let us know what you think of the new Google Circles social media platform :) #usxsw",UNKNOWN,No emotion toward brand or product,Neutral,Google,107
8397,Twitter buzz for Apple Store: {link} - RT @mention Temporary Apple store opens @mention 6th &amp; Congress tomorrow. #ipad2 #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Apple,129
8401,"OH in elevator from #vimeo: iPhone app submitted to store, will have smart upload to continue where left if service drops. #li #sxsw #video",UNKNOWN,No emotion toward brand or product,Neutral,Apple,139
8402,Users drive 12 billion miles a year with Google Maps Navigation... {link} via @mention #sxsw,UNKNOWN,No emotion toward brand or product,Neutral,Google,92
8405,Anyone have any suggestions on getting T-mobile prepaid data to work on my iPhone? Only phone/txt is working. #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,115
8408,MeetingWave iphone app's new version 1.5 {link} Submitting Android this week just before #SXSW Free downloads Please Retweet,UNKNOWN,No emotion toward brand or product,Neutral,BOTH,124
8411,Just arrived and haven't seen a single person without an iPhone. ATT better be ready! #SXSW,UNKNOWN,No emotion toward brand or product,Neutral,Apple,91
8412,"Google unveiled new data visualization tool, open source - is it based on gapminder? #bavcID #sxsw [pic]: {link}",UNKNOWN,No emotion toward brand or product,Neutral,Google,112
8413,Google developer hackathon at @mention  discussion web fonts. #google gets 32000 font request a day.  #sxsw #gsdm google.com/webfonts,UNKNOWN,No emotion toward brand or product,Neutral,Google,133
8414,Can you even get in to #SXSW without an iPhone?,UNKNOWN,No emotion toward brand or product,Neutral,Apple,47
8418,"Such an eventful day,earthquake, tsunami and #iPad 2 plus #SXSW.. {link}",UNKNOWN,No emotion toward brand or product,Neutral,Apple,72
8419,Did you ever got a high5 when you were buying a product probably not but by #apple in the queue line that's normal #SXSW {link},UNKNOWN,No emotion toward brand or product,Neutral,Apple,127
