id,tweet_text,labeled_brand_or_product,detected_emotion,sentiment,brand,tweet_char_count
6194,RT @mention Our updated iPhone app has song info for select streams (incl. @mention 24/7) &amp; live video streaming in time for #SXSW {link},iPad or iPhone App,Positive emotion,Positive,Apple,141
6197,RT @mention Over 300 people in line at Apple store in downtown Austin! #iPad2 #sxsw,Apple,Positive emotion,Positive,Apple,83
6198,RT @mention Over 40% use of google maps is mobile -marissa mayer #sxsw &lt;--- I use it all the time #SUxSW,Google,Positive emotion,Positive,Google,107
6200,RT @mention P.S. @mention and Google throw a b!tchin' party. Shout out to The Spazmatics #sxsw,Google,Positive emotion,Positive,Google,94
6203,RT @mention Panel just got my head out of my iPad by saying &quot;{link} out loud. #newsapps #sxsw,iPad,Positive emotion,Positive,Apple,98
6204,"RT @mention Papa Sangre, an immersive audio game for IPhone, is free today. Highly recommended. #PapaSangre #SxSW",iPad or iPhone App,Positive emotion,Positive,Apple,113
6206,RT @mention Partying with #Android and @mention #sxsw @mention Lustre Pearl {link},Android,Positive emotion,Positive,Google,82
6209,"RT @mention Per this rumor, Google may preview its big social strategy at '80s-themed costume party at #SXSW. Yep. {link} #cnet",Google,Positive emotion,Positive,Google,127
6212,RT @mention Perfect #SXSW iPhone app home screen organization: {link} (I like it),iPad or iPhone App,Positive emotion,Positive,Apple,81
6214,RT @mention Pic of my iPad-winning performance: {link} #sxsw #accordion #toodamnlucky,iPad,Positive emotion,Positive,Apple,85
6216,"RT @mention Playing with my fave new iPhone app, @mention Wow, this will rock at #SXSW next week!",iPad or iPhone App,Positive emotion,Positive,Apple,97
6217,RT @mention Poor Austin. RT @mention iPad 2 launch coincides with Fri afternoon of #SXSW. Apple store employees in Austin may begin weeping now.,iPad,Positive emotion,Positive,Apple,144
6222,"RT @mention Preparing for #sxsw talk about #google doodles with @mention It will be fun! Friday, 5pm: {link}",Other Google product or service,Positive emotion,Positive,Google,108
6228,"RT @mention Qrafter is better than all paid or free QR Code apps, because it can not only scan #vCards, it can also download them! #QRCode #iPhone #SXSW",iPad or iPhone App,Positive emotion,Positive,Apple,152
6230,RT @mention Questioner at #sxsw just said &quot;Thanks and I'm a big fan&quot; to Google's @mention which caused her to giggle and audience to laugh.,Google,Positive emotion,Positive,Google,149
6239,RT @mention Really finding myself enjoying the ipad design principles. Well done. #tapworthy Very useful and clear points throughout. #sxsw,iPad,Positive emotion,Positive,Apple,139
6247,RT @mention Retrollect is now also in Android Market! #SxSW https://market.android.com/details?id=com.borderstylo.retrollect,Android App,Positive emotion,Positive,Google,124
6248,RT @mention Robot wars. Steampunk time machines. Mystery boxes of electronics. Awesome Austin tacos. Super Happy Dev House + Google win #sxsw.,Google,Positive emotion,Positive,Google,142
6253,RT @mention RT @mention  Apple Is Opening A Pop-Up Store In Austin For #SXSW {link} // Exactly what I wanted!,Apple,Positive emotion,Positive,Apple,109
6254,"RT @mention RT @mention :) RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",Google,Positive emotion,Positive,Google,165
6257,RT @mention RT @mention @mention putting a gun to @mention head. Give me your iPhone! #SXSW {link},iPhone,Positive emotion,Positive,Apple,98
6261,RT @mention RT @mention #Apple set to open popup shop in core of #SXSW action {link} via @mention,UNKNOWN,Positive emotion,Positive,Apple,97
6267,"RT @mention RT @mention #SXSW Google to Launch Major New Social Network Called Circles, Possibly Today by @mention {link}",Other Google product or service,Positive emotion,Positive,Google,121
6283,"RT @mention RT @mention Beautiful day in #austin! Come by and grab a slice or two. If you check in on #google, you can get a deal. #sxswi #SXSW",Google,Positive emotion,Positive,Google,143
6284,RT @mention RT @mention Best thing I've heard this weekend at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad,iPad,Positive emotion,Positive,Apple,135
6311,"RT @mention RT @mention Google to launch a social network, Circles, at #SxSW - {link} - Who's excited?",Google,Positive emotion,Positive,Google,102
6312,"RT @mention RT @mention Google to Launch Major New Social Network Called Circles, {link} #sxsw #nptech",Other Google product or service,Positive emotion,Positive,Google,102
6317,"RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw (via @mention #pcbuzz",Other Google product or service,Positive emotion,Positive,Google,131
6319,"RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw/ intrestin!",Other Google product or service,Positive emotion,Positive,Google,121
6325,RT @mention RT @mention Hanging out with @mention at the @mention #google Industry Party...good crowd! #sxsw,Google,Positive emotion,Positive,Google,108
6327,RT @mention RT @mention Heard about Apple's pop-up store in downtown Austin? Pics are already on Gowalla: {link} #sxsw [Pop-POP!],Apple,Positive emotion,Positive,Apple,129
6333,RT @mention RT @mention In my next life I'm coming back as an iPad 2. Women can't keep their hands off this thing. #SXSW,iPad,Positive emotion,Positive,Apple,120
6339,RT @mention RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW + #iPad2 launch {link},Apple,Positive emotion,Positive,Apple,131
6343,RT @mention RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},Apple,Positive emotion,Positive,Apple,137
6349,"RT @mention RT @mention Just talked to Mike Tyson #SXSW about his new iPhone game, which lets you fight Pauly D and other celebs. {link}",iPad or iPhone App,Positive emotion,Positive,Apple,136
6352,RT @mention RT @mention Love it. @mention #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,Positive emotion,Positive,Apple,156
6353,RT @mention RT @mention Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,Positive emotion,Positive,Apple,159
6356,RT @mention RT @mention Mayer: I think about simplicity a lot at Google in developing products. #sxsw ^JR,UNKNOWN,Positive emotion,Positive,Google,105
6361,RT @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},iPad or iPhone App,Positive emotion,Positive,Apple,130
6362,RT @mention RT @mention new Google tool for measuring everything and displaying it in one place almost makes me cry I'm so happy. Thank you. #bavcid #sxsw,Other Google product or service,Positive emotion,Positive,Google,154
6366,"RT @mention RT @mention Per this rumor, Google may preview its big social strategy at an '80s-themed costume party at #SXSW. Yep. {link} #cn",UNKNOWN,Positive emotion,Positive,Google,140
6373,"RT @mention RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw (Cool)",Other Google product or service,Positive emotion,Positive,Google,128
6375,"RT @mention RT @mention Shiny new @mention @mention @eightbit apps, a new @garyvee book, pop-up iPad 2 stores... #SXSW is Christmas for nerds.",UNKNOWN,Positive emotion,Positive,Apple,142
6378,RT @mention RT @mention Texas Observer Tomlinson says they would double revenue per issue with iPad subscriptions. #newsapps #sxsw,iPad,Positive emotion,Positive,Apple,130
6380,RT @mention RT @mention The day Bank of America launched their iPhone app they got 250k new customers #bankinnovation #SXSW,iPad or iPhone App,Positive emotion,Positive,Apple,123
6381,RT @mention RT @mention The iPad 2 Takes Over #SXSW [VIDEO] {link},iPad,Positive emotion,Positive,Apple,66
6387,RT @mention RT @mention We are giving away an iPad 2 to kick off our time down at #sxsw. Just visit our FB page for more info: {link},iPad,Positive emotion,Positive,Apple,133
6390,"RT @mention RT @mention We lose an hour tonight. #SxSW attendees will blame Microsoft, Apple will get credit for fixing it before Christmas.",Apple,Positive emotion,Positive,Apple,140
6393,"RT @mention RT @mention We're officially at #SXSW! Come by the @mention Grill, mention us w/ #zazzlsxsw and you�۪ll get to make your own iPhone case!",Other Apple product or service,Positive emotion,Positive,Apple,149
6399,RT @mention RT @mention YES! updated iPhone app has song info @mention 24/7 stream +others also live video streaming for #SXSW {link},iPad or iPhone App,Positive emotion,Positive,Apple,133
6400,"RT @mention RT haha, awesomely rad iPad app by @mention {link} #hollergram #sxsw (via @mention @mention)",iPad or iPhone App,Positive emotion,Positive,Apple,104
6401,"RT @mention RT: @mention With 150 million mobile users on Google maps, 40% of all Google Maps usage is from mobile devices. #maps #sxsw",UNKNOWN,Positive emotion,Positive,Google,135
6402,RT @mention RT: It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},Apple,Positive emotion,Positive,Apple,129
6403,RT @mention RT@mention Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,Positive emotion,Positive,Apple,158
6405,RT @mention Rumor of Google launching their new social network called #Circles today at #sxswi #sxsw {link},Google,Positive emotion,Positive,Google,107
6407,RT @mention Rumors of an Apple store opening for #SXSW at 6th &amp; Congress. All signs point to yes! {link},Apple,Positive emotion,Positive,Apple,108
6410,"RT @mention Saving up for iPad2 photo at Apple Store, #SXSW {link}  by @mention @mention @mention @Dr_Black @jerranalley @tbalinas",iPad,Positive emotion,Positive,Apple,130
6414,"RT @mention See a member of our team carrying one of these bags at #SXSW, show them your Wolfram|App &amp; get a W|A iPhone case! {link}",Other Apple product or service,Positive emotion,Positive,Apple,136
6416,"RT @mention See the new Texas Observer iPad app at #SXSWI 3:30, Sheraton #SXSW",iPad or iPhone App,Positive emotion,Positive,Apple,78
6422,RT @mention Setting up a pop up shop @mention #SXSW was the smartest move for the iPad IMHO  | Developers Matter the Most for iPad 2 -  {link},iPad,Positive emotion,Positive,Apple,142
6426,RT @mention Shut. Up. RT @mention It's not a rumor: Apple is opening a temp store in downtown Austin for #SXSW &amp; the iPad 2 launch. {link},Apple,Positive emotion,Positive,Apple,142
6429,RT @mention Smart company. RT @mention It's not a rumor: Apple opening up a temporary store in downtown Austin for #SXSW &amp;iPad 2 launch bit.ly/g03MZB,Apple,Positive emotion,Positive,Apple,153
6430,RT @mention smart! Apple opens a pop-up store in Austin so people in for #SXSW can get new iPads. bit.ly/i41H53 (via @mention @mention,UNKNOWN,Positive emotion,Positive,Apple,134
6431,"RT @mention Smartphone breakdown at #sxsw (unofficial) - 98.5% iPhones, 1% Android, .03% Blackberry, .02% Symbian / Windows / Other",iPhone,Positive emotion,Positive,Apple,131
6442,"RT @mention So, are you a kickass #iPhone developer? Are you at #SxSW. Want to do something cool? Follow me and shoot me a note.",iPhone,Positive emotion,Positive,Apple,128
6443,RT @mention Someone at #SXSW needs to host a race between the SMS apps for iPhone pink slips. Or probably something much cooler th ...,UNKNOWN,Positive emotion,Positive,Apple,134
6445,RT @mention Soundtrckr featured by @mention @mention as a Must-have for #SXSW {link},UNKNOWN,Positive emotion,Positive,UNKNOWN,84
6451,RT @mention SPIN Play - a new concept in music discovery for your iPad from @mention &amp; spin.com {link} #iTunes #sxsw @mention,iPad or iPhone App,Positive emotion,Positive,Apple,129
6452,RT @mention Spotted at #SXSW: Man in need of an iPad (2?) ��� {link} #sxswi,iPad,Positive emotion,Positive,Apple,75
6456,RT @mention Still thinking about how awesome the  #smileyparty was at #SXSW and how they are going to give me an iPad! #please,iPad,Positive emotion,Positive,Apple,126
6457,RT @mention Stop by and let us make you a custom iPhone case! #zazzlesxsw #Sxsw #sxswi {link}  {link},iPhone,Positive emotion,Positive,Apple,101
6460,RT @mention Strange how little Japan news penetrates #SXSW bubble. Only bar TVs on CNN suggest anything more important than iPad 2 is going on. #fb,iPad,Positive emotion,Positive,Apple,147
6461,RT @mention Strong rumours abt Google unveiling a new social network called 'Circles' at  #sxsw  Does look interesting: {link},Other Google product or service,Positive emotion,Positive,Google,126
6468,"RT @mention Sweet, Apple's opening a pop-up shop in the Scarbrough Building on Congress for the iPad 2 - {link} /via @mention #sxsw",Apple,Positive emotion,Positive,Apple,131
6472,RT @mention SXSW Gets Its Own Apple Store {link} #atx,Apple,Positive emotion,Positive,Apple,53
6478,RT @mention Temp Apple store is killing it in Austin. Selling out early EVERY day. #sxsw,Apple,Positive emotion,Positive,Apple,88
6479,"RT @mention Temporary #apple store is def not a tent, it's a powerhouse gym #SXSW  {link}",UNKNOWN,Positive emotion,Positive,Apple,89
6486,RT @mention Thank you! :) RT @mention Just picked up @mention book: Killer Photoes with your IPhone! #SXSW #sxswchi  {link} #SXSWi,iPhone,Positive emotion,Positive,Apple,130
6493,RT @mention The @mention iPhone app is unreal. Just clicked on the location of #LeanStartup &amp; had a person there tell me there are still seats. #sxsw,iPad or iPhone App,Positive emotion,Positive,Apple,153
6495,RT @mention The #iPad 2 Takes Over #SXSW [VIDEO] - {link} #sxswi,iPad,Positive emotion,Positive,Apple,64
6497,"RT @mention The #iPad 2 Takes Over #SXSW [VIDEO]: {link} via Mashable
#apple",iPad,Positive emotion,Positive,Apple,76
6503,RT @mention The Beluga iPhone app is the highlight of this #SXSW. Excellent way to coordinate the #sxsw4japan relief effort.,iPad or iPhone App,Positive emotion,Positive,Apple,124
6504,RT @mention THE BIG #SXSW RUMOR: Google to launch ludicon based &quot;Circles&quot; facebook killer. Supposedly @mention already saw it and it's ossum.,Other Google product or service,Positive emotion,Positive,Google,151
6507,RT @mention The day Bank of America launched their iPhone app they got 250k new customers #bankinnovation #SXSW,UNKNOWN,Positive emotion,Positive,Apple,111
6509,"RT @mention The Google / ACLU party tonight at #sxsw is the best thing ever. (And apparently, the Spazmatics are a franchised band. But they rock.)",Google,Positive emotion,Positive,Google,147
6512,RT @mention The iPad 2 goes on sale next Friday...the Austin Apple Store is going to be busy! #SXSW,iPad,Positive emotion,Positive,Apple,99
6513,"RT @mention The iPad 2 is so thin, I could use it to cut lines of cocaine and then FaceTime with Mel Gibson. #Winning. #IPad2 #sxsw",iPad,Positive emotion,Positive,Apple,131
6515,RT @mention The iPad 2 Takes Over #SXSW [#VIDEO]: One of the biggest events the first day of SXSW 2011��_ {link},iPad,Positive emotion,Positive,Apple,112
6516,RT @mention The iPad 2 Takes Over #SXSW [VIDEO] {link},iPad,Positive emotion,Positive,Apple,54
6522,RT @mention The ironic tee has been usurped by the iPad 2 as the hipster/geek/start-up chic fashion item at this year's #SXSW,iPad,Positive emotion,Positive,Apple,125
6527,RT @mention The most valuable device at #sxsw so far is the #apple #iPod #iPhone charger.,Other Apple product or service,Positive emotion,Positive,Apple,89
6528,RT @mention The new Whrrl app is now live in the iPhone app store AND Android marketplace. Get it while it's hot! (Just in time for #SXSW!),iPad or iPhone App,Positive emotion,Positive,Apple,139
6530,"RT @mention The next fin serv battle is vs Apple, GOOG, Mobile operators. They have consumer loyalty and tons of cash (vs. Banks) #bankinnovate #SXSW",Google,Positive emotion,Positive,Google,149
6533,"@mention on the other hand, judging by the pop-up store constant line, Apple and the iPad2 are clearly breaking out at #SXSW",iPad,Positive emotion,Positive,Apple,124
6534,Everyone on the plane to Austin looks like they are going to #SXSW. And that means - Apple products and hipster clothes.,Apple,Positive emotion,Positive,Apple,120
6536,RT @mention The session #designingforkids is changing my mind about my future kid's relationship with the iPhone. #sapient #sxsw,iPhone,Positive emotion,Positive,Apple,128
6538,building on the success of Google Buzz no doubt ;) RT @mention Google to launch Circles social network at #sxsw? {link},Other Google product or service,Positive emotion,Positive,Google,119
6539,"RT @mention The Top 7 things I've loved about #SXSW so far- {link}  #outbrain, #ipad, #groupme,",UNKNOWN,Positive emotion,Positive,Apple,95
6540,@mention On the upside.... #SXSW does start today and the iPad 2 releases...,iPad,Positive emotion,Positive,Apple,76
6541,"RT @mention The Web Designer�۪s Guide to iOS (and Android) Apps, today @mention 10 a.m! {link} #sxsw",UNKNOWN,Positive emotion,Positive,Google,100
6549,RT @mention These iPhone apps will keep you grooving at #SXSW 2011 | @mention {link},iPad or iPhone App,Positive emotion,Positive,Apple,84
6550,RT @mention They are everywhere: It's just crazy to look around sxsw and realize last year no one had an iPad. #sxsw,iPad,Positive emotion,Positive,Apple,116
6553,"RT @mention This -&gt; RT @mention At Google, 4 people do the work of 7 people rather than 7 people doing the work of 4. #agileagency #SXSW",Google,Positive emotion,Positive,Google,139
6554,RT @mention This @mention article about #SXSW is so good I'm linking to it on an iPhone on a train: {link},iPhone,Positive emotion,Positive,Apple,106
6560,RT @mention This is awesome....   How I got an iPad 2 during #SXSW! {link} @mention via @mention,iPad,Positive emotion,Positive,Apple,96
6561,RT @mention This is one of the three best apps we've seen at #SXSW {link},iPad or iPhone App,Positive emotion,Positive,Apple,73
6562,RT @mention This is why social technology is amazing: Google has set up a Person Finder in both English and Japanese: {link} #SXSW,Google,Positive emotion,Positive,Google,130
6566,RT @mention Thrilled to have former Chief Talent Officer of Apple and Gap on @mention Advisory Board {link} #sxsw #sxswi #innotribe,Apple,Positive emotion,Positive,Apple,131
6570,RT @mention Tim Soo's invisible instruments are jaw dropping. iPhone+Wii controller. {link} #openexhibits #sxsw,iPhone,Positive emotion,Positive,Apple,111
6571,RT @mention Time to #wakeuplaughing @mention for #iPhone is on the #AppStore! iTun.es/iFR3Dw #sxsw,UNKNOWN,Positive emotion,Positive,Apple,98
6575,RT @mention To kick off #SXSWi @mention is giving away an iPad 2... Just visit the FB page to enter: {link} #SXSW,iPad,Positive emotion,Positive,Apple,113
6586,RT @mention TRON has an amazing idea for their blue ray release. 2nd screen ipad app that syncs with the movie to follow additional content. #SXSW,iPad or iPhone App,Positive emotion,Positive,Apple,146
6587,RT @mention True? RT @mention It's not a rumor: Apple opening temporary store in downtown Austin 4 #SXSW &amp; iPad 2 launch: {link},Apple,Positive emotion,Positive,Apple,132
6588,RT @mention Trying the Steve Wozniak drink free thanks to Google #H4ckers #SXSW   @mention Speakeasy {link},Google,Positive emotion,Positive,Google,107
6589,"RT @mention Turn your iPad into a 'physical messaging platform' with Holler Gram, a cheeky app we built for #SXSW. {link}",iPad or iPhone App,Positive emotion,Positive,Apple,121
6598,RT @mention umm that would be @mention ���@mention I keep winning shit! Thanks @mention for the killer iPad case. #sxsw�۝,iPad,Positive emotion,Positive,Apple,121
6601,RT @mention Updated NPR Music iPhone app has song info for All Songs 24/7 &amp; live video streaming just in time for #SXSW {link},iPad or iPhone App,Positive emotion,Positive,Apple,130
6606,"RT @mention V.Interesting... RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Other Google product or service,Positive emotion,Positive,Google,126
6607,RT @mention Very happy that Discovr has been named as one of the top ten must-have apps for iPad 2 :) I just have to fight my way thru the queue! #sxsw,iPad or iPhone App,Positive emotion,Positive,Apple,151
6612,RT @mention Very smart from @mention #hollergram iPad app for #sxsw! {link} (may leave my vuvuzela at home now),iPad or iPhone App,Positive emotion,Positive,Apple,111
6613,RT @mention Very smart move by Apple. A pop-up store during #SXSW (iPad 2's come out at 5pm tomorrow): {link},Apple,Positive emotion,Positive,Apple,109
6614,RT @mention Very smart of them. &quot;Apple set to open popup shop in core of SXSW action&quot; - {link} #sxsw #apple,UNKNOWN,Positive emotion,Positive,Apple,117
6615,RT @mention Very smart. RT @mention $AAPL to open pop up store for iPad 2 sales at #SXSW {link},Apple,Positive emotion,Positive,Apple,95
6617,"RT @mention via @mention Still a big line outside of Apple's pop-up shop, 3 days after iPad's debut. #sxsw",Apple,Positive emotion,Positive,Apple,106
6620,RT @mention Video of the first #iPad2 unboxing outside the #Apple Store at #SXSW coming up as soon as I can find decent WiFi,iPad,Positive emotion,Positive,Apple,124
6625,So @mention vs @mention vs @mention at #SXSW. Things are heating up! &quot;Google offers check-in rewards &amp; titles&quot; {link} - #lbs,Google,Positive emotion,Positive,Google,138
6627,RT @mention w00t! @mention wrote about our #hollergram iPad app for #sxsw! {link},iPad or iPhone App,Positive emotion,Positive,Apple,81
6637,RT @mention Want to win a free #iPad 2? Are you at or attending #SXSW? Details are here: {link},UNKNOWN,Positive emotion,Positive,Apple,95
6643,"RT @mention We all, including me, have this emotional thing with iPad. #barrydiller #sxsw #pnid",iPad,Positive emotion,Positive,Apple,95
6644,RT @mention We are excited to see HLS Dynamic Video Ad Insertion for TV Everywhere working on the #iPad2 later today at the #SXSW PopUp Apple Store,iPad,Positive emotion,Positive,Apple,147
6648,RT @mention We can't wait to give an iPad to someone at #sxsw. Want in? Just head to www.pep.jobs/upc to enter. (must be present to win,iPad,Positive emotion,Positive,Apple,135
6654,RT @mention We just launched our iPad app at #SXSW! Get all the details + the first edition FREE: {link},iPad or iPhone App,Positive emotion,Positive,Apple,104
6655,RT @mention We just launched SPIN's iPad app at #SXSW. Tons of #music #photos #videos and more! Whatcha think? {link},iPad or iPhone App,Positive emotion,Positive,Apple,117
6656,"RT @mention We lose an hour tonight. #SxSW attendees will blame Microsoft, Apple will get credit for fixing it before Christmas.",Apple,Positive emotion,Positive,Apple,128
6657,"RT @mention We lose hour 2nite. #SxSW attendees will blame Microsoft, Apple will get credit 4 fixing it b4 Christmas.",Apple,Positive emotion,Positive,Apple,117
6659,RT @mention We're at Lustre Pearl for #teamandroidsxsw cause we love our Android geeks! #sxsw {link},Android,Positive emotion,Positive,Google,100
6661,RT @mention We're co-hosting a cmty mngr meetup w/ @mention @mention @mention at Etsy Austin space on 6th. 6-8p. Google schwag. Come! #sxsw,Google,Positive emotion,Positive,Google,139
6662,RT @mention We're excited to be at #sxsw and giddy to announce that Music WithMe for Android is now available in Android Market. {link},Android App,Positive emotion,Positive,Google,135
6679,RT @mention We're wondering how many @mention will come back from #sxsw with iPad 2's. Maybe everyone?,UNKNOWN,Positive emotion,Positive,Apple,102
6681,RT @mention We've got some exciting things that we'll be showing off at #SXSW this year: including drag and drop store management on your iPhone,iPhone,Positive emotion,Positive,Apple,144
6683,"RT @mention Web Developers: If you haven�۪t tried New Relic, sign up during #SXSW and enter to win an iPad 2! Come by booth 13 {link}",iPad,Positive emotion,Positive,Apple,133
6687,RT @mention Well. Forget the #NFL #lockout right now. Gonna focus on getting my shinmy new iPad here in 40min #SXSW. Apple makes me happy. NFL does not,iPad,Positive emotion,Positive,Apple,151
6688,RT @mention Well.. I'm first in line. 10.5 hours to go.  #iPad #Apple #SXSW #sleepy,iPad,Positive emotion,Positive,Apple,83
6692,"RT @mention When bored during a keynote #sxsw, use your iPad to draw a picture - even if you are not a good artist!  {link} #sxswi",iPad,Positive emotion,Positive,Apple,130
6693,"RT @mention When brand focuses on purpose, not object, they survive &amp; succeed. Google: not search, useful info. Nike: not sneakers, performance. #sxsw",Google,Positive emotion,Positive,Google,154
6694,RT @mention When Google were talking about &quot;topicality and reputation&quot; in search ranking I'm sure I saw Bing writing down notes... #qagb #sxsw,Google,Positive emotion,Positive,Google,152
6697,RT @mention Which smartphone rules #sxsw?  Definitely the iPhone 4.  96% of Apple smartphone I've eyeballed are the iP4,iPhone,Positive emotion,Positive,Apple,119
6701,RT @mention Whoa. Hang on. I just saw someone without an iPhone!! #SXSW,iPhone,Positive emotion,Positive,Apple,71
6714,RT @mention Win a #sony Xperia Play #android phone at #SXSW (tuesday 3/15) details here: {link},Android,Positive emotion,Positive,Google,95
6715,RT @mention Win an #iPad 2! Come meet Aquent Talent Agents and drop your name in at #SXSW Booth 1413 {link},iPad,Positive emotion,Positive,Apple,107
6723,RT @mention Win this awesome iPad from QuiBids and custom @mention case if we catch you at #SXSW wearing an openbeta VIP badge!,iPad,Positive emotion,Positive,Apple,127
6725,"RT @mention With 150 million mobile users on Google maps, 40% of all Google Maps usage is from mobile devices. #maps #sxsw",Other Google product or service,Positive emotion,Positive,Google,122
6727,"RT @mention Within hours of buying an iPad, Glenda Watson Hyatt (with cerebral palsy) was able to communicate with strangers in public. #sxsw #poursite",iPad,Positive emotion,Positive,Apple,151
6729,RT @mention woah. expect Google Circles today at #sxsw during Google's League of Extraordinary Hackers events today. big!,Google,Positive emotion,Positive,Google,121
6730,RT @mention Woke up sandwiched between my iPhone and iPad. I forgot how much #SXSW was like geek spring break,iPhone,Positive emotion,Positive,Apple,109
6732,RT @mention Won 2nd place in Fandango karaoke. 1st prize was 1 yr Fandango tkts - useless in Canada. 2nd prize *is* more useful: an iPad! #sxsw,iPad,Positive emotion,Positive,Apple,143
6735,RT @mention Wonder when Google's #impactdashboard (being demoed now) will become part of Google Analytics #bavcid #SXSW,Other Google product or service,Positive emotion,Positive,Google,119
6737,RT @mention Woo hoo! @mention is finally back on the iPhone. {link} #sxsw #il,iPhone,Positive emotion,Positive,Apple,77
6739,"RT @mention Wooooo! Did I mention that we just released Discovr for IPHONE :)  It's out now, just in time for #sxsw. New features! {link}",iPad or iPhone App,Positive emotion,Positive,Apple,137
6740,RT @mention Woot!! Just won the #google #lego hackathon competition. #SXSW #startupbus #cle,Google,Positive emotion,Positive,Google,91
6741,RT @mention Word to your motherboard. RT @mention You'll want these iPhone apps if you're heading to #SXSW today. 10 hot ones. {link},iPad or iPhone App,Positive emotion,Positive,Apple,133
6742,"RT @mention Wow, @mention developed it's iPad app for just $15k #newsapps #sxsw",iPad or iPhone App,Positive emotion,Positive,Apple,79
6743,"RT @mention Wow, this thing is insanely thin &amp; light. Hold out for the iPad 2. Seriously. #sxsw #mosaicxm  {link}",iPad,Positive emotion,Positive,Apple,117
6745,RT @mention Wow. Shakespeare's Pub on 6th St. Here's to the delete button on the iPhone video camera. #SXSW,iPhone,Positive emotion,Positive,Apple,107
6748,RT @mention Yeah! Love the Google! Cheese w/ @mention @mention Maggie Mae's [pic] {link} #SXSW,Google,Positive emotion,Positive,Google,94
6751,"RT @mention Yes, the rumors are true. Come play with @mention on iPad at our booth at #SXSW, exhibit hall 3. #iPad #iPad2 (Under the giant &quot;O&quot;)",iPad,Positive emotion,Positive,Apple,153
6753,RT @mention Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all! #sxsw,Android App,Positive emotion,Positive,Google,98
6754,RT @mention YES! updated #iPhone app has song info @mention 24/7 stream +others also live video streaming for #SXSW {link},iPad or iPhone App,Positive emotion,Positive,Apple,122
6755,RT @mention YES! updated iPhone app has song info  @mention 24/7 stream +others also live video streaming for #SXSW {link},iPad or iPhone App,Positive emotion,Positive,Apple,122
6756,RT @mention YES! updated iPhone app has song info @mention 24/7 stream +others also live video streaming for #SXSW {link},iPad or iPhone App,Positive emotion,Positive,Apple,121
6757,RT @mention Yesterday was fantastic @mention #SXSW &amp;Apple iPad 2 launch. But let's all take a moment 2honor those who have suffered in Japan.,iPad,Positive emotion,Positive,Apple,145
6764,"RT @mention Zazzle is officially at #SXSW! Come by the @mention Grille, mention #zazzlsxsw and you�۪ll get to make your own iPhone case!",iPhone,Positive emotion,Positive,Apple,136
6765,"RT @mention Zazzle is officially at #SXSW! Come by the @mention Grille, mention us with #zazzlsxsw and you�۪ll get to make your own iPhone case!",UNKNOWN,Positive emotion,Positive,Apple,144
6768,These iPhone apps will keep you grooving at #SXSW 2011 | @mention {link},iPad or iPhone App,Positive emotion,Positive,Apple,72
6769,These iPhone apps will keep you grooving at #SXSW 2011 | @mention {link} via  @mention,iPad or iPhone App,Positive emotion,Positive,Apple,86
6771,Will someone buy my iPad v1 while I wait in line to get v2 tomorrow? #SXSW,iPad,Positive emotion,Positive,Apple,74
6773,@mention one of the must have apps to survive #SXSW {link}  Join our #SXSWbarcrawl during #SXSWi,iPad or iPhone App,Positive emotion,Positive,Apple,96
6781,"Tip for conference goers everywhere: bring iPad, leave laptop at hotel. I've had no battery and a sore shoulder all week! #sxsw",iPad,Positive emotion,Positive,Apple,127
6783,"amusing long lines at the temp apple store, the starbu cks acrosse the street is where most people seem to unpack theirs ;) #sxsw",Apple,Positive emotion,Positive,Apple,129
6785,6th and Congress. Dude is creatively saving up for an iPad 2!  Www.socialmediabum.tumblr.com #sxsw {link},iPad,Positive emotion,Positive,Apple,105
6790,Awesome conversations and networking while on line at #SXSW Apple Store.,Apple,Positive emotion,Positive,Apple,72
6793,"This is good news...Google's route around traffic function saves users 2 years EVERY DAY.from Marissa Mayer at #sxsw
via @mention",Google,Positive emotion,Positive,Google,129
6795,Social proof is a powerful marketing motivator -- you see white earbud headphones and cables and you know: Apple is here. @mention #sxsw,Apple,Positive emotion,Positive,Apple,136
